TITLE     = "Lid Driven Flow"
VARIABLES = "X"
"Y"
"U"
"V"
"psi"
"xi"
GEOMETRY
F=POINT
CS=GRID
X=-0.00343175347155,Y=0.5,Z=0
C=BLACK 
S=LOCAL
L=SOLID
PL=2
LT=0.1
CLIPPING=CLIPTOVIEWPORT
DRAWORDER=AFTERDATA
MFC=""
AST=PLAIN
T=LINE
DT=SINGLE 
1
2
0 0
1.02519023418 0
ZONE T="Extracted Points"
 STRANDID=0, SOLUTIONTIME=0
 I=291, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=BLOCK
 DT=(SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE )
 3.425706178E-003 6.854436360E-003 1.028316561E-002 1.371189579E-002 1.714062504E-002
 2.056935616E-002 2.399808541E-002 2.742681466E-002 3.085554577E-002 3.428427503E-002
 3.771300614E-002 4.114173353E-002 4.457046464E-002 4.799919575E-002 5.142792314E-002
 5.485665426E-002 5.828538537E-002 6.171411276E-002 6.514284760E-002 6.857157499E-002
 7.200030237E-002 7.542903721E-002 7.885776460E-002 8.228649199E-002 8.571522683E-002
 8.914395422E-002 9.257268161E-002 9.600141644E-002 9.943014383E-002 1.028588712E-001
 1.062876061E-001 1.097163334E-001 1.131450608E-001 1.165737957E-001 1.200025231E-001
 1.234312505E-001 1.268599778E-001 1.302887052E-001 1.337174475E-001 1.371461749E-001
 1.405749023E-001 1.440036297E-001 1.474323571E-001 1.508610845E-001 1.542898268E-001
 1.577185541E-001 1.611472815E-001 1.645760089E-001 1.680047363E-001 1.714334637E-001
 1.748622060E-001 1.782909334E-001 1.817196608E-001 1.851483881E-001 1.885771155E-001
 1.920058429E-001 1.954345852E-001 1.988633126E-001 2.022920400E-001 2.057207674E-001
 2.091494948E-001 2.125782222E-001 2.160069644E-001 2.194356918E-001 2.228644192E-001
 2.262931466E-001 2.297218740E-001 2.331506014E-001 2.365793437E-001 2.400080711E-001
 2.434367985E-001 2.468655258E-001 2.502942681E-001 2.537229955E-001 2.571517229E-001
 2.605804503E-001 2.640091777E-001 2.674379051E-001 2.708666325E-001 2.742953598E-001
 2.777240872E-001 2.811528146E-001 2.845815420E-001 2.880102992E-001 2.914390266E-001
 2.948677540E-001 2.982964814E-001 3.017252088E-001 3.051539361E-001 3.085826635E-001
 3.120113909E-001 3.154401183E-001 3.188688457E-001 3.222975731E-001 3.257263005E-001
 3.291550577E-001 3.325837851E-001 3.360125124E-001 3.394412398E-001 3.428699672E-001
 3.462986946E-001 3.497274220E-001 3.531561494E-001 3.565848768E-001 3.600136042E-001
 3.634423316E-001 3.668710589E-001 3.702998161E-001 3.737285435E-001 3.771572709E-001
 3.805859983E-001 3.840147257E-001 3.874434531E-001 3.908721805E-001 3.943009079E-001
 3.977296352E-001 4.011583626E-001 4.045870900E-001 4.080158174E-001 4.114445746E-001
 4.148733020E-001 4.183020294E-001 4.217307568E-001 4.251594841E-001 4.285882115E-001
 4.320169389E-001 4.354456663E-001 4.388743937E-001 4.423031211E-001 4.457318485E-001
 4.491605759E-001 4.525893331E-001 4.560180604E-001 4.594467878E-001 4.628755152E-001
 4.663042426E-001 4.697329700E-001 4.731616974E-001 4.765904248E-001 4.800191522E-001
 4.834478796E-001 4.868766069E-001 4.903053641E-001 4.937340915E-001 4.971628189E-001
 5.005915165E-001 5.040202737E-001 5.074489713E-001 5.108777285E-001 5.143064857E-001
 5.177351832E-001 5.211639404E-001 5.245926380E-001 5.280213952E-001 5.314500928E-001
 5.348788500E-001 5.383075476E-001 5.417363048E-001 5.451650023E-001 5.485937595E-001
 5.520225167E-001 5.554512143E-001 5.588799715E-001 5.623086691E-001 5.657374263E-001
 5.691661239E-001 5.725948811E-001 5.760235786E-001 5.794523358E-001 5.828810334E-001
 5.863097906E-001 5.897384882E-001 5.931672454E-001 5.965960026E-001 6.000247002E-001
 6.034534574E-001 6.068821549E-001 6.103109121E-001 6.137396097E-001 6.171683669E-001
 6.205970645E-001 6.240258217E-001 6.274545193E-001 6.308832765E-001 6.343120337E-001
 6.377407312E-001 6.411694884E-001 6.445981860E-001 6.480269432E-001 6.514556408E-001
 6.548843980E-001 6.583130956E-001 6.617418528E-001 6.651705503E-001 6.685993075E-001
 6.720280051E-001 6.754567623E-001 6.788855195E-001 6.823142171E-001 6.857429743E-001
 6.891716719E-001 6.926004291E-001 6.960291266E-001 6.994578838E-001 7.028865814E-001
 7.063153386E-001 7.097440362E-001 7.131727934E-001 7.166015506E-001 7.200302482E-001
 7.234590054E-001 7.268877029E-001 7.303164601E-001 7.337451577E-001 7.371739149E-001
 7.406026125E-001 7.440313697E-001 7.474600673E-001 7.508888245E-001 7.543175220E-001
 7.577462792E-001 7.611750364E-001 7.646037340E-001 7.680324912E-001 7.714611888E-001
 7.748899460E-001 7.783186436E-001 7.817474008E-001 7.851760983E-001 7.886048555E-001
 7.920335531E-001 7.954623103E-001 7.988910675E-001 8.023197651E-001 8.057485223E-001
 8.091772199E-001 8.126059771E-001 8.160346746E-001 8.194634318E-001 8.228921294E-001
 8.263208866E-001 8.297495842E-001 8.331783414E-001 8.366070390E-001 8.400357962E-001
 8.434645534E-001 8.468932509E-001 8.503220081E-001 8.537507057E-001 8.571794629E-001
 8.606081605E-001 8.640369177E-001 8.674656153E-001 8.708943725E-001 8.743230700E-001
 8.777518272E-001 8.811805844E-001 8.846092820E-001 8.880380392E-001 8.914667368E-001
 8.948954940E-001 8.983241916E-001 9.017529488E-001 9.051816463E-001 9.086104035E-001
 9.120391011E-001 9.154678583E-001 9.188965559E-001 9.223253131E-001 9.257540703E-001
 9.291827679E-001 9.326115251E-001 9.360402226E-001 9.394689798E-001 9.428976774E-001
 9.463264346E-001 9.497551322E-001 9.531838894E-001 9.566125870E-001 9.600413442E-001
 9.634701014E-001 9.668987989E-001 9.703275561E-001 9.737562537E-001 9.771850109E-001
 9.806137085E-001 9.840424657E-001 9.874711633E-001 9.908999205E-001 9.943286180E-001
 9.977573752E-001
 5.000000000E-001 5.000000000E-001 5.000000000E-001 5.000000000E-001 5.000000000E-001
 5.000000000E-001 5.000000000E-001 5.000000000E-001 5.000000000E-001 5.000000000E-001
 5.000000000E-001 5.000000000E-001 5.000000000E-001 5.000000000E-001 5.000000000E-001
 5.000000000E-001 5.000000000E-001 5.000000000E-001 5.000000000E-001 5.000000000E-001
 5.000000000E-001 5.000000000E-001 5.000000000E-001 5.000000000E-001 5.000000000E-001
 5.000000000E-001 5.000000000E-001 5.000000000E-001 5.000000000E-001 5.000000000E-001
